IO, 05, 2014110600, 03, GFDN,   0, 138N,  874E,  41, 1001
IO, 05, 2014110600, 03, NG08, 102, 231N,  808E,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG08, 108, 235N,  817E,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG08, 114, 231N,  820E,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG09, 000, 138N,  879E,  28, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG09, 006, 141N,  877E,  31, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG09, 012, 143N,  871E,  28, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG09, 018, 142N,  864E,  28, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG09, 024, 142N,  857E,  26, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG09, 030, 143N,  849E,  23, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG09, 036, 143N,  840E,  22, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG09, 042, 146N,  831E,  21, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG09, 048, 150N,  823E,  25, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG09, 054, 152N,  815E,  21, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG09, 060, 159N,  808E,  16, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG09, 066, 159N,  798E,  15, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG09, 072, 163N,  788E,  11, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG09, 078, 168N,  780E,  12, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG09, 084, 176N,  772E,  11, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG09, 090, 183N,  770E,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG09, 096, 184N,  762E,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG10, 000, 143N,  885E,  26, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG10, 006, 148N,  883E,  27, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG10, 012, 149N,  877E,  29, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG10, 018, 149N,  869E,  27, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG10, 024, 148N,  861E,  24, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG10, 030, 149N,  852E,  24, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG10, 036, 149N,  841E,  21, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG10, 042, 149N,  832E,  23, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG10, 048, 149N,  821E,  21, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG10, 054, 151N,  810E,  19, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG10, 060, 153N,  798E,  15, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG10, 066, 156N,  785E,  13, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG10, 072, 163N,  772E,  10, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG10, 078, 170N,  758E,  14, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG10, 084, 181N,  749E,  10, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG10, 090, 193N,  743E,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG10, 096, 205N,  737E,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG10, 102, 217N,  735E,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG10, 108, 227N,  739E,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG10, 114, 237N,  744E,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG10, 120, 244N,  749E,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG10, 126, 253N,  749E,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG10, 132, 264N,  757E,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG11, 000, 129N,  889E,  22, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG11, 006, 131N,  885E,  23, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG11, 012, 130N,  879E,  21, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG11, 018, 130N,  870E,  22, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG11, 024, 130N,  861E,  22, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG11, 030, 129N,  853E,  21, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG11, 036, 129N,  842E,  19, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG11, 042, 131N,  830E,  17, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG11, 048, 132N,  820E,  15, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG11, 054, 135N,  811E,  13, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG11, 060, 138N,  799E,   8, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG11, 066, 140N,  785E,   6, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG11, 072, 144N,  771E,   5, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG11, 078, 149N,  760E,   8, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG11, 084, 150N,  751E,   8, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG11, 090, 151N,  739E,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG12, 000, 147N,  894E,  22, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG12, 006, 151N,  895E,  22, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG12, 012, 152N,  894E,  23, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG12, 018, 149N,  889E,  21, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG12, 024, 142N,  882E,  21, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG12, 030, 139N,  878E,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG12, 036, 137N,  869E,  22, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG12, 042, 134N,  857E,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG12, 048, 136N,  846E,  23, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG12, 054, 134N,  836E,  20, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG12, 060, 136N,  825E,  18, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG12, 066, 135N,  815E,  17, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG12, 072, 136N,  806E,  14, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG12, 078, 133N,  796E,  11, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG12, 084, 130N,  785E,  10, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG12, 090, 128N,  774E,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG13, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG14, 000, 133N,  867E,  16, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG14, 006, 127N,  863E,  16, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG14, 012, 111N,  861E,  14, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG14, 018, 108N,  864E,  13, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG14, 024, 101N,  870E,  14, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG14, 030,  96N,  867E,  14, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG15, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG16, 000, 149N,  873E,  32, 1001, XX,  34, NEQ, 0221, 0228, 0000, 0000
IO, 05, 2014110600, 03, NG16, 006, 150N,  870E,  32, 1002, XX,  34, NEQ, 0191, 0186, 0000, 0000
IO, 05, 2014110600, 03, NG16, 012, 148N,  865E,  33, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG16, 018, 148N,  859E,  30, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG16, 024, 149N,  850E,  28, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG16, 030, 149N,  841E,  26, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG16, 036, 151N,  832E,  24, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG16, 042, 157N,  820E,  24, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG16, 048, 162N,  810E,  23, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG16, 054, 170N,  799E,  16, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG16, 060, 178N,  788E,  13, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG16, 066, 190N,  780E,  11, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG16, 072, 200N,  774E,  10, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG16, 078, 213N,  774E,  13, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG16, 084, 226N,  780E,  10, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG16, 090, 236N,  787E,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG16, 096, 246N,  795E,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG16, 102, 256N,  809E,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG16, 108, 261N,  817E,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
