WP, 22, 2018081918, 03, HWRF, 096, 400N, 1267E,  49,  972, XX,  34, NEQ, 0145, 0248, 0038, 0048,  976,   23,  68,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     367,     317,     469, N, 10, DT, -999
WP, 22, 2018081918, 03, HWRF, 099, 410N, 1270E,  46,  979, XX,  34, NEQ, 0288, 0175, 0090, 0000,  -99,  -99,  98,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     449,     -66,     -47, N, 10, DT, -999
WP, 22, 2018081918, 03, HWRF, 102, 421N, 1276E,  39,  980, XX,  34, NEQ, 0194, 0260, 0140, 0000,  -99,  -99, 122,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     571,      77,    -449, Y, 10, DT, -999
WP, 22, 2018081918, 03, HWRF, 105, 430N, 1282E,  45,  983, XX,  34, NEQ, 0171, 0288, 0268, 0000,  -99,  -99,  60,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     663,    -317,   -1085, N, 10, DT, -999
WP, 22, 2018081918, 03, HWRF, 108, 440N, 1285E,  43,  984, XX,  34, NEQ, 0081, 0244, 0125, 0000,  -99,  -99, 152,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     664,    -139,   -1305, N, 10, DT, -999
WP, 22, 2018081918, 03, HWRF, 111, 449N, 1294E,  32,  987, XX,  34, NEQ, 0000, 0275, 0205, 0000,  -99,  -99,  41,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     674,    -459,   -1248, N, 10, DT, -999
WP, 22, 2018081918, 03, HWRF, 114, 458N, 1298E,  28,  989, XX,  34, NEQ, 0000, 0000, 0256, 0000,  -99,  -99,  54,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     562,    -251,   -1464, N, 10, DT, -999
WP, 22, 2018081918, 03, HWRF, 117, 462N, 1297E,  25,  990, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  80,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     429,    -225,   -1356, N, 10, DT, -999
WP, 22, 2018081918, 03, HWRF, 120, 465N, 1298E,  27,  990, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 137,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     438,    -113,   -1168, N, 10, DT, -999
WP, 22, 2018081918, 03, HWRF, 123, 466N, 1301E,  32,  991, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 103,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     295,     -37,   -1078, N, 10, DT, -999
WP, 22, 2018081918, 03, HWRF, 126, 466N, 1306E,  31,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 107,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     146,     -93,   -1293, N, 10, DT, -999
WP, 22, 2018081918, 99, CHIP,   0, 257N, 1373E,  94,  962,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHIP,   6, 261N, 1364E,  90,  965,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHIP,  12, 265N, 1355E,  89,  967,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHIP,  18, 270N, 1343E,  90,  967,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHIP,  24, 275N, 1332E,  90,  968,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHIP,  30, 282N, 1320E,  88,  970,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHIP,  36, 289N, 1309E,  87,  973,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHIP,  42, 297N, 1300E,  85,  975,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHIP,  48, 305N, 1291E,  76,  979,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHIP,  54, 317N, 1286E,  68,  984,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHIP,  60, 329N, 1281E,  65,  986,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHIP,  66, 341N, 1275E,  61,  988,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHIP,  72, 354N, 1271E,  52,  993,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHIP,  78, 371N, 1276E,  44,  995,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHIP,  84, 389N, 1281E,  39,  997,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHIP,  90, 407N, 1286E,  35,  998,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHIP,  96, 424N, 1291E,  33,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHIP, 102, 435N, 1295E,  31, 1000,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHIP, 108, 447N, 1299E,  29, 1000,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHIP, 114, 458N, 1304E,  27, 1001,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHIP, 120, 470N, 1308E,  26, 1001,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP2,   0, 257N, 1373E,  97,  960,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP2,   6, 261N, 1364E,  90,  965,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP2,  12, 265N, 1355E,  90,  967,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP2,  18, 270N, 1343E,  90,  967,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP2,  24, 275N, 1332E,  90,  968,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP2,  30, 282N, 1320E,  89,  970,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP2,  36, 289N, 1309E,  87,  973,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP2,  42, 297N, 1300E,  86,  975,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP2,  48, 305N, 1291E,  76,  979,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP2,  54, 317N, 1286E,  68,  984,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP2,  60, 329N, 1281E,  65,  986,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP2,  66, 341N, 1275E,  61,  988,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP2,  72, 354N, 1271E,  52,  993,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP2,  78, 371N, 1276E,  44,  995,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP2,  84, 389N, 1281E,  39,  997,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP2,  90, 407N, 1286E,  35,  998,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP2,  96, 424N, 1291E,  33,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP2, 102, 435N, 1295E,  31, 1000,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP2, 108, 447N, 1299E,  29, 1000,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP2, 114, 458N, 1304E,  27, 1000,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP2, 120, 470N, 1308E,  26, 1001,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP3,   0, 257N, 1373E,  89,  967,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP3,   6, 261N, 1364E,  87,  968,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP3,  12, 265N, 1355E,  88,  969,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP3,  18, 270N, 1343E,  89,  968,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP3,  24, 275N, 1332E,  89,  969,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP3,  30, 282N, 1320E,  87,  971,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP3,  36, 289N, 1309E,  86,  974,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP3,  42, 297N, 1300E,  84,  976,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP3,  48, 305N, 1291E,  76,  980,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP3,  54, 317N, 1286E,  68,  984,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP3,  60, 329N, 1281E,  65,  986,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP3,  66, 341N, 1275E,  61,  988,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP3,  72, 354N, 1271E,  52,  993,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP3,  78, 371N, 1276E,  44,  995,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP3,  84, 389N, 1281E,  39,  997,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP3,  90, 407N, 1286E,  35,  998,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP3,  96, 424N, 1291E,  33,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP3, 102, 435N, 1295E,  31, 1000,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP3, 108, 447N, 1299E,  29, 1000,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP3, 114, 458N, 1304E,  27, 1001,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP3, 120, 470N, 1308E,  26, 1001,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP4,   0, 257N, 1373E,  94,  962,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP4,   6, 261N, 1364E,  90,  966,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP4,  12, 265N, 1355E,  89,  967,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP4,  18, 270N, 1343E,  90,  967,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP4,  24, 275N, 1332E,  90,  968,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP4,  30, 282N, 1320E,  88,  970,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP4,  36, 289N, 1309E,  87,  973,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP4,  42, 297N, 1300E,  85,  975,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP4,  48, 305N, 1291E,  76,  979,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP4,  54, 317N, 1286E,  68,  984,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP4,  60, 329N, 1281E,  65,  986,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP4,  66, 341N, 1275E,  61,  988,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP4,  72, 354N, 1271E,  52,  993,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP4,  78, 371N, 1276E,  44,  995,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP4,  84, 389N, 1281E,  39,  997,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP4,  90, 407N, 1286E,  35,  998,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP4,  96, 424N, 1291E,  33,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP4, 102, 435N, 1295E,  31, 1000,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP4, 108, 447N, 1299E,  29, 1000,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP4, 114, 458N, 1304E,  27, 1001,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP4, 120, 470N, 1308E,  26, 1001,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP5,   0, 257N, 1373E,  93,  963,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP5,   6, 261N, 1364E,  90,  966,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP5,  12, 265N, 1355E,  89,  967,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP5,  18, 270N, 1343E,  90,  967,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP5,  24, 275N, 1332E,  90,  968,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP5,  30, 282N, 1320E,  88,  970,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP5,  36, 289N, 1309E,  87,  973,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP5,  42, 297N, 1300E,  85,  975,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP5,  48, 305N, 1291E,  76,  980,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP5,  54, 317N, 1286E,  68,  984,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP5,  60, 329N, 1281E,  65,  986,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP5,  66, 341N, 1275E,  61,  988,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP5,  72, 354N, 1271E,  52,  993,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP5,  78, 371N, 1276E,  44,  995,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP5,  84, 389N, 1281E,  39,  997,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP5,  90, 407N, 1286E,  35,  998,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP5,  96, 424N, 1291E,  33,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP5, 102, 435N, 1295E,  31, 1000,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP5, 108, 447N, 1299E,  29, 1000,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP5, 114, 458N, 1304E,  27, 1001,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP5, 120, 470N, 1308E,  26, 1001,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP6,   0, 257N, 1373E,  96,  961,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP6,   6, 261N, 1364E,  96,  961,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP6,  12, 265N, 1355E,  98,  960,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP6,  18, 270N, 1343E, 100,  958,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP6,  24, 275N, 1332E, 101,  958,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP6,  30, 282N, 1320E, 100,  960,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP6,  36, 289N, 1309E, 100,  962,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP6,  42, 297N, 1300E, 100,  963,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP6,  48, 305N, 1291E,  87,  971,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP6,  54, 317N, 1286E,  75,  979,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP6,  60, 329N, 1281E,  75,  979,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP6,  66, 341N, 1275E,  71,  982,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP6,  72, 354N, 1271E,  58,  987,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP6,  78, 371N, 1276E,  48,  993,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP6,  84, 389N, 1281E,  42,  995,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP6,  90, 407N, 1286E,  38,  997,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP6,  96, 424N, 1291E,  34,  998,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP6, 102, 435N, 1295E,  32,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP6, 108, 447N, 1299E,  30,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP6, 114, 458N, 1304E,  28, 1000,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP6, 120, 470N, 1308E,  27, 1000,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP7,   0, 257N, 1373E,  89,  967,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP7,   6, 261N, 1364E,  83,  972,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP7,  12, 265N, 1355E,  80,  974,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP7,  18, 270N, 1343E,  79,  976,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP7,  24, 275N, 1332E,  78,  978,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP7,  30, 282N, 1320E,  76,  980,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP7,  36, 289N, 1309E,  74,  982,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP7,  42, 297N, 1300E,  73,  984,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP7,  48, 305N, 1291E,  66,  986,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP7,  54, 317N, 1286E,  60,  989,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP7,  60, 329N, 1281E,  58,  990,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP7,  66, 341N, 1275E,  55,  991,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP7,  72, 354N, 1271E,  48,  995,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP7,  78, 371N, 1276E,  41,  996,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP7,  84, 389N, 1281E,  37,  998,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP7,  90, 407N, 1286E,  33,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP7,  96, 424N, 1291E,  31, 1000,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP7, 102, 435N, 1295E,  30, 1000,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP7, 108, 447N, 1299E,  28, 1001,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP7, 114, 458N, 1304E,  27, 1001,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081918, 99, CHP7, 120, 470N, 1308E,  25, 1001,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018082000, 01, CARQ, -24, 251N, 1391E,  95,  951, XX,  34, NEQ,  150,  125,  120,  120, 1003,  215,  17,   0,   0,   W,   0,   X, 285,   3,     SOULIK, D,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP222018, JTWC, NCEP_TCVITALS, 
WP, 22, 2018082000, 01, CARQ, -18, 250N, 1387E, 100,  946, XX,  34, NEQ,  150,  140,  130,  130, 1002,  200,  17,   0,   0,   W,   0,   X, 280,   4,     SOULIK, D,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP222018, JTWC, NCEP_TCVITALS, 
WP, 22, 2018082000, 01, CARQ, -12, 252N, 1381E,  95,  950, XX,  34, NEQ,  150,  135,  130,  130, 1002,  200,  17,   0,   0,   W,   0,   X, 280,   5,     SOULIK, D,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP222018, JTWC, NCEP_TCVITALS, 
WP, 22, 2018082000, 01, CARQ,  -6, 257N, 1374E,  90,  955, XX,  34, NEQ,  155,  135,  130,  145, 1003,  225,  25,   0,   0,   W,   0,   X, 290,   5,     SOULIK, D,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP222018, JTWC, NCEP_TCVITALS, 
WP, 22, 2018082000, 01, CARQ,   0, 257N, 1363E,  90,  955, XX,  34, NEQ,  170,  145,  135,  145, 1003,  205,  25,   0,   0,   W,   0,   X, 285,   7,     SOULIK, D,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP222018, JTWC, NCEP_TCVITALS, 
WP, 22, 2018082000, 01, CARQ,   0, 257N, 1363E,  90,  955, XX,  50, NEQ,    0,    0,    0,    0, 1003,  205,  25,   0,   0,   W,   0,   X, 285,   7,     SOULIK, D,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP222018, JTWC, NCEP_TCVITALS, 
WP, 22, 2018082000, 01, CARQ,   0, 257N, 1363E,  90,  955, XX,  64, NEQ,    0,    0,    0,    0, 1003,  205,  25,   0,   0,   W,   0,   X, 285,   7,     SOULIK, D,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP222018, JTWC, NCEP_TCVITALS, 
WP, 22, 2018082000, 03, CTCX, 000, 257N, 1363E,  89,  947, XX,  34, NEQ, 0184, 0178, 0159, 0174,    0,    0, 025
WP, 22, 2018082000, 03, CTCX, 000, 257N, 1363E,  89,  947, XX,  50, NEQ, 0097, 0086, 0076, 0094,    0,    0, 025
WP, 22, 2018082000, 03, CTCX, 000, 257N, 1363E,  89,  947, XX,  64, NEQ, 0054, 0050, 0047, 0053,    0,    0, 025
WP, 22, 2018082000, 03, CTCX, 006, 260N, 1355E,  91,  948, XX,  34, NEQ, 0185, 0140, 0134, 0139,    0,    0, 027
WP, 22, 2018082000, 03, CTCX, 006, 260N, 1355E,  91,  948, XX,  50, NEQ, 0084, 0088, 0075, 0085,    0,    0, 027
WP, 22, 2018082000, 03, CTCX, 006, 260N, 1355E,  91,  948, XX,  64, NEQ, 0062, 0057, 0059, 0044,    0,    0, 027
WP, 22, 2018082000, 03, CTCX, 012, 264N, 1347E,  99,  949, XX,  34, NEQ, 0184, 0146, 0136, 0166,    0,    0, 021
WP, 22, 2018082000, 03, CTCX, 012, 264N, 1347E,  99,  949, XX,  50, NEQ, 0107, 0093, 0087, 0087,    0,    0, 021
WP, 22, 2018082000, 03, CTCX, 012, 264N, 1347E,  99,  949, XX,  64, NEQ, 0066, 0064, 0051, 0057,    0,    0, 021
WP, 22, 2018082000, 03, CTCX, 018, 271N, 1335E,  93,  950, XX,  34, NEQ, 0206, 0162, 0143, 0148,    0,    0, 021
WP, 22, 2018082000, 03, CTCX, 018, 271N, 1335E,  93,  950, XX,  50, NEQ, 0107, 0103, 0078, 0099,    0,    0, 021
WP, 22, 2018082000, 03, CTCX, 018, 271N, 1335E,  93,  950, XX,  64, NEQ, 0069, 0069, 0038, 0059,    0,    0, 021
WP, 22, 2018082000, 03, CTCX, 024, 279N, 1323E,  91,  953, XX,  34, NEQ, 0181, 0181, 0136, 0166,    0,    0, 028
WP, 22, 2018082000, 03, CTCX, 024, 279N, 1323E,  91,  953, XX,  50, NEQ, 0093, 0098, 0078, 0085,    0,    0, 028
WP, 22, 2018082000, 03, CTCX, 024, 279N, 1323E,  91,  953, XX,  64, NEQ, 0068, 0071, 0038, 0049,    0,    0, 028
WP, 22, 2018082000, 03, CTCX, 030, 285N, 1310E,  90,  949, XX,  34, NEQ, 0187, 0185, 0124, 0155,    0,    0, 020
WP, 22, 2018082000, 03, CTCX, 030, 285N, 1310E,  90,  949, XX,  50, NEQ, 0122, 0105, 0070, 0094,    0,    0, 020
WP, 22, 2018082000, 03, CTCX, 030, 285N, 1310E,  90,  949, XX,  64, NEQ, 0068, 0038, 0045, 0046,    0,    0, 020
WP, 22, 2018082000, 03, CTCX, 036, 292N, 1300E,  93,  948, XX,  34, NEQ, 0208, 0193, 0132, 0144,    0,    0, 019
WP, 22, 2018082000, 03, CTCX, 036, 292N, 1300E,  93,  948, XX,  50, NEQ, 0109, 0099, 0066, 0089,    0,    0, 019
WP, 22, 2018082000, 03, CTCX, 036, 292N, 1300E,  93,  948, XX,  64, NEQ, 0067, 0056, 0032, 0049,    0,    0, 019
WP, 22, 2018082000, 03, CTCX, 042, 300N, 1289E,  89,  948, XX,  34, NEQ, 0184, 0176, 0128, 0121,    0,    0, 023
WP, 22, 2018082000, 03, CTCX, 042, 300N, 1289E,  89,  948, XX,  50, NEQ, 0110, 0106, 0071, 0083,    0,    0, 023
WP, 22, 2018082000, 03, CTCX, 042, 300N, 1289E,  89,  948, XX,  64, NEQ, 0071, 0080, 0040, 0052,    0,    0, 023
WP, 22, 2018082000, 03, CTCX, 048, 308N, 1280E, 101,  946, XX,  34, NEQ, 0160, 0167, 0120, 0129,    0,    0, 025
WP, 22, 2018082000, 03, CTCX, 048, 308N, 1280E, 101,  946, XX,  50, NEQ, 0103, 0113, 0069, 0074,    0,    0, 025
WP, 22, 2018082000, 03, CTCX, 048, 308N, 1280E, 101,  946, XX,  64, NEQ, 0075, 0074, 0043, 0054,    0,    0, 025
WP, 22, 2018082000, 03, CTCX, 054, 317N, 1272E, 102,  948, XX,  34, NEQ, 0209, 0164, 0115, 0172,    0,    0, 020
