SH, 11, 2020012500, 03, AEMN, 090, 299S,  713E,  33, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AEMN, 096, 305S,  695E,  32,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AEMN, 102, 313S,  690E,  31, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AEMN, 108, 324S,  688E,  30,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AEMN, 114, 336S,  685E,  30, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AEMN, 120, 352S,  683E,  31, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AEMN, 126, 370S,  683E,  32, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AEMN, 132, 388S,  686E,  31, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AEMN, 138, 420S,  680E,  34,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AEMN, 144, 445S,  698E,  35,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AEMN, 150, 472S,  722E,  35,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AEMN, 156, 511S,  759E,  34,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AP01, 000, 237S,  719E,  40,  998, XX,  34, NEQ, 0120, 0065, 0000, 0000
SH, 11, 2020012500, 03, AP01, 006, 241S,  726E,  31, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AP01, 012, 248S,  734E,  28,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AP01, 018, 254S,  742E,  30, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AP01, 024, 260S,  750E,  31,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AP01, 030, 267S,  755E,  35,  998, XX,  34, NEQ, 0082, 0059, 0133, 0000
SH, 11, 2020012500, 03, AP01, 036, 272S,  755E,  46,  995, XX,  34, NEQ, 0000, 0122, 0159, 0000
SH, 11, 2020012500, 03, AP01, 042, 279S,  749E,  45,  997, XX,  34, NEQ, 0000, 0164, 0133, 0000
SH, 11, 2020012500, 03, AP01, 048, 287S,  744E,  45,  995, XX,  34, NEQ, 0000, 0193, 0143, 0135
SH, 11, 2020012500, 03, AP01, 054, 296S,  742E,  47,  996, XX,  34, NEQ, 0000, 0165, 0144, 0207
SH, 11, 2020012500, 03, AP01, 060, 298S,  733E,  45,  997, XX,  34, NEQ, 0000, 0204, 0137, 0284
SH, 11, 2020012500, 03, AP01, 066, 298S,  713E,  42,  998, XX,  34, NEQ, 0000, 0236, 0192, 0000
SH, 11, 2020012500, 03, AP01, 072, 298S,  692E,  40,  998, XX,  34, NEQ, 0000, 0334, 0165, 0040
SH, 11, 2020012500, 03, AP01, 078, 282S,  681E,  35,  997, XX,  34, NEQ, 0243, 0462, 0292, 0000
SH, 11, 2020012500, 03, AP01, 084, 279S,  696E,  31,  991, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AP01, 090, 298S,  702E,  35,  993, XX,  34, NEQ, 0000, 0397, 0342, 0000
SH, 11, 2020012500, 03, AP01, 096, 308S,  689E,  34,  992, XX,  34, NEQ, 0000, 0475, 0260, 0000
SH, 11, 2020012500, 03, AP01, 102, 312S,  681E,  27,  995, XX,  34, NEQ, 0000, 0494, 0000, 0000
SH, 11, 2020012500, 03, AP01, 108, 320S,  684E,  27,  995, XX,  34, NEQ, 0000, 0260, 0000, 0000
SH, 11, 2020012500, 03, AP01, 114, 331S,  685E,  28,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AP01, 120, 349S,  685E,  30,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AP01, 126, 369S,  685E,  30,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AP01, 132, 391S,  685E,  32,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AP01, 138, 413S,  689E,  33,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AP01, 144, 443S,  697E,  33,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AP01, 150, 468S,  718E,  36,  994, XX,  34, NEQ, 0315, 0215, 0000, 0000
SH, 11, 2020012500, 03, AP01, 156, 498S,  749E,  35,  993, XX,  34, NEQ, 0333, 0301, 0000, 0000
SH, 11, 2020012500, 03, AP01, 162, 543S,  792E,  33,  991, XX,  34, NEQ, 0414, 0000, 0000, 0000
SH, 11, 2020012500, 03, AP01, 168, 572S,  837E,  29,  989, XX,  34, NEQ, 0351, 0000, 0000, 0000
SH, 11, 2020012500, 03, AP01, 174, 589S,  882E,  24,  986, XX,  34, NEQ, 0000, 0000, 0000, 0000
