/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-25_03.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-25_06.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-25_09.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-25_12.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-25_15.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-25_18.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-25_21.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-26_00.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-26_03.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-26_06.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-26_09.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-26_12.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-26_15.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-26_18.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-26_21.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-27_00.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-27_03.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
